,mig_pend_sex,mig_pend_age,mig_pend_motivo,mig_pend_motivo/1,mig_pend_motivo/2,mig_pend_motivo/3,mig_pend_motivo/4,mig_pend_motivo/5,mig_pend_motivo/6,mig_pend_motivo/7,mig_pend_motivo/8,mig_pend_motivo/9,mig_pend_motivo/10,mig_pend_motivo/11,mig_pend_motivo/99,mig_pend_country,mig_pend_country/1,mig_pend_country/2,mig_pend_country/3,mig_pend_country/4,mig_pend_country/5,mig_pend_country/6,mig_pend_country/7,mig_pend_country/8,mig_pend_country/9,mig_pend_country/10,mig_pend_country/11,mig_pend_country/12,mig_pend_country/13,mig_pend_country/14,mig_pend_country/15,mig_pend_country/16,mig_pend_country/17,mig_pend_country/18,mig_pend_country/19,mig_pend_country/20,mig_pend_country/21,mig_pend_country/99,mig_pend_country_other,_index,_parent_table_name,rsp_id,_submission__id,_submission__uuid,_submission__submission_time,_submission__validation_status,_submission__notes,_submission__status,_submission__submitted_by,_submission__tags,country
137,1,13,3,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,138,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1952,174674864,76966de6-7e7f-432e-aea4-19a8d38e78bd,2021-04-29T05:36:45,,[],submitted_via_web,,[],GT
138,1,20,3,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,139,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1952,174674864,76966de6-7e7f-432e-aea4-19a8d38e78bd,2021-04-29T05:36:45,,[],submitted_via_web,,[],GT
139,1,23,3,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,140,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1952,174674864,76966de6-7e7f-432e-aea4-19a8d38e78bd,2021-04-29T05:36:45,,[],submitted_via_web,,[],GT
140,1,25,3,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,141,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1952,174674864,76966de6-7e7f-432e-aea4-19a8d38e78bd,2021-04-29T05:36:45,,[],submitted_via_web,,[],GT
141,2,22,3,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,142,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1961,174682667,12476172-185f-449b-b534-aceb86fe0572,2021-04-29T06:25:55,,[],submitted_via_web,,[],GT
142,1,19,3,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,143,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1969,174700550,f43a235e-5cb1-4452-8b55-e09bd4712ccc,2021-04-29T07:31:18,,[],submitted_via_web,,[],GT
143,2,30,3 1 2,1,1,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,144,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1970,174704827,1c518ee9-cfd6-4065-a0ac-8b9ac50f4385,2021-04-29T07:47:51,,[],submitted_via_web,,[],GT
144,2,27,1 2 3,1,1,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,145,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1970,174704827,1c518ee9-cfd6-4065-a0ac-8b9ac50f4385,2021-04-29T07:47:51,,[],submitted_via_web,,[],GT
145,1,28,11,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,146,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1979,174832118,76dbf791-d8d1-4ed1-8b42-58634b107e53,2021-04-29T15:17:06,,[],submitted_via_web,wfpmandeteam,[],HND
146,2,38,11,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,147,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1979,174832118,76dbf791-d8d1-4ed1-8b42-58634b107e53,2021-04-29T15:17:06,,[],submitted_via_web,wfpmandeteam,[],HND
147,1,50,8,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,148,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1997,174861245,6ab17caf-786b-4879-984e-a36bd6bb6a82,2021-04-29T17:27:19,,[],submitted_via_web,,[],SLV
148,2,88,8,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,149,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1997,174861245,6ab17caf-786b-4879-984e-a36bd6bb6a82,2021-04-29T17:27:19,,[],submitted_via_web,,[],SLV
149,2,28,4,0,0,0,1,0,0,0,0,0,0,0,0,7 9,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,150,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1999,174888089,7c356d10-b280-430c-bf3c-92367dd0c44a,2021-04-29T19:31:21,,[],submitted_via_web,,[],SLV
150,1,49,7,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,151,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2047,174894651,309bec99-8152-4a45-8653-9e483973418b,2021-04-29T20:05:38,,[],submitted_via_web,,[],SLV
151,1,75,8,0,0,0,0,0,0,0,1,0,0,0,0,1 10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,152,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2056,174894679,6364d0ab-46fa-451f-a89f-6ec979344c02,2021-04-29T20:05:47,,[],submitted_via_web,,[],SLV
152,1,50,8,0,0,0,0,0,0,0,1,0,0,0,0,1 10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,153,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2057,174894682,9d0362d9-7f35-4897-9c28-459c5721253c,2021-04-29T20:05:48,,[],submitted_via_web,,[],SLV
153,2,51,4 11,0,0,0,1,0,0,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,154,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2088,174897618,52fe3654-8a88-4f16-9efa-55e939944501,2021-04-29T20:24:05,,[],submitted_via_web,,[],SLV
154,2,50,6,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,155,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2127,174903974,8d6c991c-8b6a-488d-bdb9-69a2d8a3b676,2021-04-29T21:01:44,,[],submitted_via_web,,[],SLV
155,3,0,99,0,0,0,0,0,0,0,0,0,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,156,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2162,174906677,6f133b45-ef6e-45e6-a861-5322bafd5a76,2021-04-29T21:18:28,,[],submitted_via_web,,[],SLV
156,3,0,99,0,0,0,0,0,0,0,0,0,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,157,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2163,174906714,639d049a-8b45-4d47-909c-f20fd3b2d86f,2021-04-29T21:18:37,,[],submitted_via_web,,[],SLV
157,2,42,8,0,0,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,158,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2206,174913660,9183a75e-5fc4-4b76-bfd8-781b72e6dda8,2021-04-29T22:07:39,,[],submitted_via_web,wfpmandeteam,[],HND
158,3,0,99,0,0,0,0,0,0,0,0,0,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,159,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2242,174916345,fe9336f5-afca-4896-804c-05d60d893e28,2021-04-29T22:33:39,,[],submitted_via_web,wfpmandeteam,[],HND
159,1,44,6,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,160,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2267,174917301,4f70c8fb-f651-4016-8795-15e104fb07fc,2021-04-29T22:41:21,,[],submitted_via_web,wfpmandeteam,[],HND
160,2,24,3,0,0,1,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,161,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2291,174919247,9884b7a8-8da2-48a9-a582-21ebbb8dffcd,2021-04-29T22:57:06,,[],submitted_via_web,wfpmandeteam,[],HND
161,1,55,3,0,0,1,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,162,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2292,174919248,d50edd87-f118-4374-abd5-d5f62aff681d,2021-04-29T22:57:07,,[],submitted_via_web,wfpmandeteam,[],HND
162,2,19,3,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,163,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2293,174919250,71c445eb-6e28-4cc7-bc9e-6cdee2532a5f,2021-04-29T22:57:08,,[],submitted_via_web,wfpmandeteam,[],HND
163,1,80,8,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,164,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2296,174919534,ee18dc09-ba86-4b7b-99e9-557c3440e04d,2021-04-29T22:59:36,,[],submitted_via_web,wfpmandeteam,[],HND
164,1,59,7,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,165,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2309,174920862,0ec756e5-3167-4949-bd6f-e7cea697879f,2021-04-29T23:11:36,,[],submitted_via_web,,[],GT
165,2,21,7,0,0,0,0,0,0,1,0,0,0,0,0,6 7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,166,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2360,174924160,e04b0868-18c6-4c1f-ad9a-80260eea6f92,2021-04-29T23:59:28,,[],submitted_via_web,wfpmandeteam,[],HND
166,1,53,7,0,0,0,0,0,0,1,0,0,0,0,0,6 7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,167,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2360,174924160,e04b0868-18c6-4c1f-ad9a-80260eea6f92,2021-04-29T23:59:28,,[],submitted_via_web,wfpmandeteam,[],HND
167,2,59,7,0,0,0,0,0,0,1,0,0,0,0,0,6 7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,168,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2360,174924160,e04b0868-18c6-4c1f-ad9a-80260eea6f92,2021-04-29T23:59:28,,[],submitted_via_web,wfpmandeteam,[],HND
168,2,3,7,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,169,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2382,174925002,e621c5d5-62d3-4fa3-9909-6728ba5cc06c,2021-04-30T00:17:54,,[],submitted_via_web,wfpmandeteam,[],HND
169,1,38,7,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,170,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2382,174925002,e621c5d5-62d3-4fa3-9909-6728ba5cc06c,2021-04-30T00:17:54,,[],submitted_via_web,wfpmandeteam,[],HND
170,1,23,7 8,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,171,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2399,174925719,e0b1ec9b-be6d-4ef8-a701-4a888c3667a5,2021-04-30T00:33:44,,[],submitted_via_web,wfpmandeteam,[],HND
171,1,25,7 8,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,172,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2399,174925719,e0b1ec9b-be6d-4ef8-a701-4a888c3667a5,2021-04-30T00:33:44,,[],submitted_via_web,wfpmandeteam,[],HND
172,2,18,8,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,173,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2411,174927481,ca3ddd4d-d30e-424f-860e-907dc125b62e,2021-04-30T01:07:41,,[],submitted_via_web,wfpmandeteam,[],GT
173,1,54,8,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,174,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2411,174927481,ca3ddd4d-d30e-424f-860e-907dc125b62e,2021-04-30T01:07:41,,[],submitted_via_web,wfpmandeteam,[],GT
174,3,0,99,0,0,0,0,0,0,0,0,0,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,175,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2451,174932502,1ff66230-ddc8-4cc6-8690-c8275c562405,2021-04-30T02:50:59,,[],submitted_via_web,wfpmandeteam,[],GT
175,1,90,7,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,176,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2488,174945486,733350c2-cf98-41e0-b1ca-6faa4f3dc2ad,2021-04-30T05:36:30,,[],submitted_via_web,wfpmandeteam,[],HND
176,2,32,3,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,177,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2491,174945511,38fcac4c-e989-4d0d-8b7b-60297cc65c6c,2021-04-30T05:36:39,,[],submitted_via_web,wfpmandeteam,[],HND
177,2,44,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,178,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2499,174954876,490e7578-4049-4688-812e-4a4a3117f8ab,2021-04-30T06:40:59,,[],submitted_via_web,,[],GT
178,2,54,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,179,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2508,175083337,3d79214b-9df4-43ff-9e7e-ca5c749ee4bd,2021-04-30T16:35:01,,[],submitted_via_web,wfpmandeteam,[],HND
179,3,0,99,0,0,0,0,0,0,0,0,0,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,180,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2511,175086043,024e82c9-468b-4afa-a025-693b483eaf26,2021-04-30T16:48:46,,[],submitted_via_web,wfpmandeteam,[],HND
180,3,0,99,0,0,0,0,0,0,0,0,0,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,181,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2555,175100495,25c6596a-b969-48af-b437-7365d1a2cfdd,2021-04-30T18:08:17,,[],submitted_via_web,wfpmandeteam,[],HND
181,1,14,8,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,182,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2587,175108083,c1de8ded-3c6a-4ce7-8551-ff27c65652a8,2021-04-30T18:52:49,,[],submitted_via_web,,[],SLV
182,1,17,8,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,183,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2587,175108083,c1de8ded-3c6a-4ce7-8551-ff27c65652a8,2021-04-30T18:52:49,,[],submitted_via_web,,[],SLV
183,1,41,8,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,184,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2587,175108083,c1de8ded-3c6a-4ce7-8551-ff27c65652a8,2021-04-30T18:52:49,,[],submitted_via_web,,[],SLV
184,2,37,8,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,185,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2599,175111279,dc052b8d-ff03-443f-a17a-f29da13c7f75,2021-04-30T19:14:51,,[],submitted_via_web,,[],SLV
185,2,48,7 8,0,0,0,0,0,0,1,1,0,0,0,0,1 10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,186,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2601,175111286,bdcba76d-7dd5-4cc1-a046-0fffbf0e18c9,2021-04-30T19:14:53,,[],submitted_via_web,,[],SLV
186,3,1,99,0,0,0,0,0,0,0,0,0,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,187,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2616,175111341,a85418ec-8923-46c6-ba52-9799fd39ee35,2021-04-30T19:15:22,,[],submitted_via_web,,[],SLV
187,2,49,4,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,188,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2619,175119885,fc9c4e58-7d2a-4046-bd44-45bcae687fd3,2021-04-30T20:01:44,,[],submitted_via_web,,[],SLV
188,1,35,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,189,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2629,175122629,6b99d402-bfb6-4a20-b8d7-4bb291b36c14,2021-04-30T20:16:30,,[],submitted_via_web,,[],SLV
189,1,42,7,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,190,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2638,175123259,69db42ec-60e6-406c-aa0f-20f4fd0c0a3b,2021-04-30T20:22:16,,[],submitted_via_web,,[],SLV
190,2,21,7,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,191,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2638,175123259,69db42ec-60e6-406c-aa0f-20f4fd0c0a3b,2021-04-30T20:22:16,,[],submitted_via_web,,[],SLV
191,2,17,7,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,192,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2638,175123259,69db42ec-60e6-406c-aa0f-20f4fd0c0a3b,2021-04-30T20:22:16,,[],submitted_via_web,,[],SLV
192,2,52,1 11,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,193,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2638,175123259,69db42ec-60e6-406c-aa0f-20f4fd0c0a3b,2021-04-30T20:22:16,,[],submitted_via_web,,[],SLV
193,1,36,7,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,194,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2641,175123277,18c51162-126f-44d0-b011-209d74daa036,2021-04-30T20:22:20,,[],submitted_via_web,,[],SLV
194,2,49,3,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,195,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2649,175123572,7d74aa36-2f52-4f8e-8519-b500ee1af118,2021-04-30T20:23:42,,[],submitted_via_web,wfpmandeteam,[],HND
195,1,17,5,0,0,0,0,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,196,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2652,175123807,c41d1653-6f62-4eca-a1e5-fc93b2755c03,2021-04-30T20:24:50,,[],submitted_via_web,wfpmandeteam,[],HND
196,2,64,3,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,197,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2656,175124025,198439da-4f64-4cc2-8a46-c6ba93d5503b,2021-04-30T20:26:28,,[],submitted_via_web,,[],SLV
197,2,33,11,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,198,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2660,175124040,756a87dd-b3f8-4fc3-b9b8-a98aba340e88,2021-04-30T20:26:31,,[],submitted_via_web,,[],SLV
198,2,49,4 3,0,0,1,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,199,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2684,175128032,04df98c3-f820-41fb-9557-bf5b0cc59c49,2021-04-30T20:52:10,,[],submitted_via_web,,[],SLV
199,1,36,1,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,200,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2685,175128033,a5c53163-b2b2-48ee-bb31-e99f94fea803,2021-04-30T20:52:11,,[],submitted_via_web,,[],SLV
200,1,62,8,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,201,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2704,175132630,f683dafb-b6aa-4d7f-af77-048326256546,2021-04-30T21:29:24,,[],submitted_via_web,,[],SLV
201,2,72,8,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,202,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2704,175132630,f683dafb-b6aa-4d7f-af77-048326256546,2021-04-30T21:29:24,,[],submitted_via_web,,[],SLV
202,3,0,99,0,0,0,0,0,0,0,0,0,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,203,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2721,175133217,f20f7b3a-2416-4c76-893a-684daea52f71,2021-04-30T21:34:25,,[],submitted_via_web,,[],SLV
203,1,51,8,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,204,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2771,175137713,5b18390f-349b-4b0b-a99c-ae3915708dc4,2021-04-30T22:16:26,,[],submitted_via_web,,[],SLV
204,2,38,3,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,205,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2774,175137862,d4bc44e6-15f5-407b-baf2-c6f5c062e456,2021-04-30T22:18:17,,[],submitted_via_web,wfpmandeteam,[],HND
205,1,71,7 8,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,206,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2776,175137865,d6c0feb8-c658-4e13-85c0-cfc694933d5b,2021-04-30T22:18:19,,[],submitted_via_web,wfpmandeteam,[],HND
206,1,25,8,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,207,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2779,175137998,00d0ce9d-15ef-4b78-9306-c741d540abc1,2021-04-30T22:19:52,,[],submitted_via_web,,[],SLV
